78.921739, 11.882814
78.921875, 11.882618
78.922011, 11.882433
78.922149, 11.882261
78.922287, 11.882101
78.922425, 11.881954
78.922564, 11.88182
78.922703, 11.881698
78.922843, 11.881589
78.922983, 11.881492
78.923123, 11.881408
78.923264, 11.881337
78.923405, 11.881279
78.923546, 11.881234
78.923687, 11.881201
78.923828, 11.881181
78.923969, 11.881174
78.924111, 11.88118
78.924252, 11.881199
78.924393, 11.88123
78.924534, 11.881275
78.924675, 11.881332
78.924815, 11.881402
78.924956, 11.881485
78.925096, 11.88158
78.925236, 11.881688
78.925375, 11.881809
78.925514, 11.881943
78.925652, 11.882089
78.92579, 11.882248
78.925928, 11.882419
78.926064, 11.882602
78.9262, 11.882798
78.926336, 11.883007
78.926471, 11.883227
78.926605, 11.88346
78.926738, 11.883705
78.92687, 11.883963
78.927002, 11.884232
78.927132, 11.884513
78.927262, 11.884805
78.92739, 11.88511
78.927518, 11.885426
78.927644, 11.885754
78.92777, 11.886093
78.927894, 11.886444
78.928017, 11.886806
78.928139, 11.887179
78.928259, 11.887563
78.928378, 11.887957
78.928496, 11.888363
78.928613, 11.888779
78.928728, 11.889206
78.928841, 11.889643
78.928953, 11.890091
78.929064, 11.890549
78.929173, 11.891016
78.929281, 11.891494
78.929386, 11.891981
78.929491, 11.892478
78.929593, 11.892984
78.929694, 11.893499
78.929793, 11.894024
78.92989, 11.894557
78.929986, 11.895099
78.930079, 11.89565
78.930171, 11.896209
78.930261, 11.896777
78.930349, 11.897352
78.930435, 11.897936
78.930519, 11.898527
78.930601, 11.899126
78.930681, 11.899732
78.930759, 11.900345
78.930835, 11.900966
78.930909, 11.901593
78.930981, 11.902227
78.931051, 11.902867
78.931118, 11.903514
78.931183, 11.904166
78.931246, 11.904824
78.931307, 11.905489
78.931366, 11.906158
78.931422, 11.906833
78.931476, 11.907512
78.931528, 11.908197
78.931578, 11.908886
78.931625, 11.90958
78.93167, 11.910277
78.931712, 11.910979
78.931752, 11.911685
78.93179, 11.912394
78.931826, 11.913106
78.931859, 11.913821
78.931889, 11.91454
78.931917, 11.915261
78.931943, 11.915984
78.931966, 11.91671
78.931987, 11.917438
78.932006, 11.918167
78.932022, 11.918899
78.932035, 11.919631
78.932046, 11.920365
78.932055, 11.921099
78.932061, 11.921834
78.932065, 11.92257
78.932066, 11.923306
