78.932033, 11.923306
78.932032, 11.924038
78.932028, 11.924771
78.932022, 11.925503
78.932013, 11.926234
78.932002, 11.926964
78.931989, 11.927694
78.931973, 11.928421
78.931954, 11.929148
78.931934, 11.929872
78.93191, 11.930595
78.931885, 11.931315
78.931857, 11.932033
78.931826, 11.932749
78.931793, 11.933461
78.931758, 11.93417
78.93172, 11.934876
78.93168, 11.935579
78.931638, 11.936277
78.931593, 11.936972
78.931546, 11.937662
78.931497, 11.938349
78.931446, 11.93903
78.931392, 11.939707
78.931336, 11.940379
78.931277, 11.941045
78.931217, 11.941706
78.931154, 11.942362
78.931089, 11.943012
78.931022, 11.943655
78.930952, 11.944293
78.930881, 11.944924
78.930807, 11.945548
78.930732, 11.946166
78.930654, 11.946777
78.930574, 11.94738
78.930492, 11.947976
78.930409, 11.948565
78.930323, 11.949146
78.930235, 11.949719
78.930146, 11.950284
78.930054, 11.950841
78.929961, 11.951389
78.929866, 11.951929
78.929769, 11.95246
78.929671, 11.952983
78.92957, 11.953496
78.929468, 11.954
78.929364, 11.954494
78.929259, 11.954979
78.929152, 11.955455
78.929043, 11.95592
78.928933, 11.956376
78.928821, 11.956821
78.928708, 11.957257
78.928594, 11.957682
78.928478, 11.958096
78.92836, 11.9585
78.928242, 11.958893
78.928122, 11.959276
78.928, 11.959647
78.927878, 11.960007
78.927754, 11.960356
78.927629, 11.960694
78.927503, 11.96102
78.927376, 11.961335
78.927248, 11.961638
78.927119, 11.96193
78.926989, 11.96221
78.926858, 11.962478
78.926727, 11.962734
78.926594, 11.962978
78.92646, 11.96321
78.926326, 11.963429
78.926191, 11.963637
78.926056, 11.963832
78.92592, 11.964015
78.925783, 11.964185
78.925645, 11.964343
78.925507, 11.964489
78.925369, 11.964622
78.92523, 11.964742
78.925091, 11.96485
78.924952, 11.964945
78.924812, 11.965027
78.924672, 11.965097
78.924532, 11.965154
78.924391, 11.965198
78.924251, 11.965229
78.92411, 11.965248
78.923969, 11.965254
78.923829, 11.965247
78.923688, 11.965227
78.923547, 11.965195
78.923407, 11.96515
78.923267, 11.965092
78.923127, 11.965021
78.922987, 11.964938
78.922848, 11.964841
78.922708, 11.964733
78.92257, 11.964611
78.922431, 11.964477
78.922294, 11.964331
78.922156, 11.964172
78.922019, 11.964001
78.921883, 11.963817
78.921748, 11.963621
78.921613, 11.963412
78.921479, 11.963192
78.921345, 11.962959
78.921213, 11.962714
78.921081, 11.962458
78.92095, 11.962189
78.92082, 11.961908
78.920691, 11.961616
78.920563, 11.961312
78.920436, 11.960997
78.92031, 11.96067
78.920186, 11.960331
78.920062, 11.959982
78.91994, 11.959621
78.919818, 11.959249
78.919699, 11.958866
78.91958, 11.958473
78.919463, 11.958068
78.919347, 11.957653
78.919232, 11.957228
78.919119, 11.956792
78.919008, 11.956347
78.918898, 11.955891
78.918789, 11.955425
78.918682, 11.954949
78.918577, 11.954464
78.918473, 11.95397
78.918371, 11.953466
78.918271, 11.952952
78.918172, 11.95243
78.918076, 11.951899
78.917981, 11.951359
78.917887, 11.950811
78.917796, 11.950255
78.917707, 11.94969
78.917619, 11.949117
78.917534, 11.948536
78.91745, 11.947948
78.917368, 11.947352
78.917289, 11.946749
78.917211, 11.946138
78.917135, 11.945521
78.917062, 11.944897
78.916991, 11.944267
78.916921, 11.94363
78.916854, 11.942987
78.916789, 11.942338
78.916727, 11.941683
78.916666, 11.941022
78.916608, 11.940356
78.916552, 11.939685
78.916498, 11.939009
78.916446, 11.938328
78.916397, 11.937643
78.91635, 11.936953
78.916306, 11.936259
78.916263, 11.935562
78.916224, 11.93486
78.916186, 11.934155
78.916151, 11.933447
78.916118, 11.932735
78.916087, 11.932021
78.916059, 11.931304
78.916034, 11.930585
78.916011, 11.929863
78.91599, 11.92914
78.915972, 11.928414
78.915956, 11.927687
78.915942, 11.926959
78.915931, 11.92623
78.915922, 11.925499
78.915916, 11.924769
78.915913, 11.924037
78.915911, 11.923306
78.915913, 11.922574
78.915916, 11.921843
78.915922, 11.921112
78.915931, 11.920382
78.915942, 11.919652
78.915956, 11.918924
78.915972, 11.918197
78.91599, 11.917472
78.916011, 11.916748
78.916034, 11.916027
78.916059, 11.915307
78.916087, 11.91459
78.916118, 11.913876
78.916151, 11.913164
78.916186, 11.912456
78.916224, 11.911751
78.916263, 11.91105
78.916306, 11.910352
78.91635, 11.909658
78.916397, 11.908968
78.916446, 11.908283
78.916498, 11.907602
78.916552, 11.906926
78.916608, 11.906255
78.916666, 11.905589
78.916727, 11.904929
78.916789, 11.904274
78.916854, 11.903625
78.916921, 11.902981
78.916991, 11.902345
78.917062, 11.901714
78.917135, 11.90109
78.917211, 11.900473
78.917289, 11.899862
78.917368, 11.899259
78.91745, 11.898663
78.917534, 11.898075
78.917619, 11.897494
78.917707, 11.896921
78.917796, 11.896357
78.917887, 11.8958
78.917981, 11.895252
78.918076, 11.894712
78.918172, 11.894181
78.918271, 11.893659
78.918371, 11.893146
78.918473, 11.892642
78.918577, 11.892147
78.918682, 11.891662
78.918789, 11.891186
78.918898, 11.89072
78.919008, 11.890265
78.919119, 11.889819
78.919232, 11.889383
78.919347, 11.888958
78.919463, 11.888543
78.91958, 11.888139
78.919699, 11.887745
78.919818, 11.887362
78.91994, 11.88699
78.920062, 11.88663
78.920186, 11.88628
78.92031, 11.885942
78.920436, 11.885615
78.920563, 11.885299
78.920691, 11.884995
78.92082, 11.884703
78.92095, 11.884422
78.921081, 11.884154
78.921213, 11.883897
78.921345, 11.883652
78.921479, 11.883419
78.921613, 11.883199
78.921748, 11.88299
78.921883, 11.882794
78.922019, 11.88261
78.922156, 11.882439
78.922294, 11.88228
78.922431, 11.882134
78.92257, 11.882
78.922708, 11.881878
78.922848, 11.88177
78.922987, 11.881674
78.923127, 11.88159
78.923267, 11.88152
78.923407, 11.881462
78.923547, 11.881416
78.923688, 11.881384
78.923829, 11.881364
78.923969, 11.881357
78.92411, 11.881363
78.924251, 11.881382
78.924391, 11.881413
78.924532, 11.881457
78.924672, 11.881514
78.924812, 11.881584
78.924952, 11.881666
78.925091, 11.881761
78.92523, 11.881869
78.925369, 11.88199
78.925507, 11.882122
78.925645, 11.882268
78.925783, 11.882426
78.92592, 11.882596
78.926056, 11.882779
78.926191, 11.882974
78.926326, 11.883182
78.92646, 11.883402
78.926594, 11.883633
78.926727, 11.883877
78.926858, 11.884133
78.926989, 11.884401
78.927119, 11.884681
78.927248, 11.884973
78.927376, 11.885276
78.927503, 11.885591
78.927629, 11.885917
78.927754, 11.886255
78.927878, 11.886604
78.928, 11.886964
78.928122, 11.887336
78.928242, 11.887718
78.92836, 11.888111
78.928478, 11.888515
78.928594, 11.888929
78.928708, 11.889354
78.928821, 11.88979
78.928933, 11.890235
78.929043, 11.890691
78.929152, 11.891157
78.929259, 11.891632
78.929364, 11.892117
78.929468, 11.892612
78.92957, 11.893116
78.929671, 11.893629
78.929769, 11.894151
78.929866, 11.894682
78.929961, 11.895222
78.930054, 11.89577
78.930146, 11.896327
78.930235, 11.896892
78.930323, 11.897465
78.930409, 11.898046
78.930492, 11.898635
78.930574, 11.899231
78.930654, 11.899834
78.930732, 11.900445
78.930807, 11.901063
78.930881, 11.901687
78.930952, 11.902318
78.931022, 11.902956
78.931089, 11.9036
78.931154, 11.904249
78.931217, 11.904905
78.931277, 11.905566
78.931336, 11.906233
78.931392, 11.906904
78.931446, 11.907581
78.931497, 11.908263
78.931546, 11.908949
78.931593, 11.909639
78.931638, 11.910334
78.93168, 11.911033
78.93172, 11.911735
78.931758, 11.912441
78.931793, 11.91315
78.931826, 11.913863
78.931857, 11.914578
78.931885, 11.915296
78.93191, 11.916016
78.931934, 11.916739
78.931954, 11.917463
78.931973, 11.91819
78.931989, 11.918918
78.932002, 11.919647
78.932013, 11.920377
78.932022, 11.921109
78.932028, 11.921841
78.932032, 11.922573
78.932033, 11.923306
